_id,1. open,2. high,3. low,4. close,5. volume,date,symbol
67999cac0da2ccc8cae2f32f,1.3500,1.3500,1.0300,1.0900,1980228,2024-01-17,ELAB
67999cac0da2ccc8cae2f330,3.3800,3.8900,1.3600,1.3900,48765768,2024-01-16,ELAB
67999cac0da2ccc8cae2f331,1.8080,1.8080,1.6601,1.7100,17685,2024-01-12,ELAB
67999cac0da2ccc8cae2f332,1.7700,1.8900,1.7600,1.7800,12040,2024-01-11,ELAB
67999cac0da2ccc8cae2f333,1.7600,1.7600,1.6701,1.7600,1940,2024-01-10,ELAB
67999cac0da2ccc8cae2f334,1.8000,1.8001,1.7600,1.7600,2356,2024-01-09,ELAB
67999cac0da2ccc8cae2f335,1.7700,1.9500,1.7300,1.7300,16835,2024-01-08,ELAB
67999cac0da2ccc8cae2f336,1.5600,1.7400,1.5600,1.6610,15947,2024-01-05,ELAB
67999cac0da2ccc8cae2f337,1.8000,1.8000,1.5050,1.6000,22754,2024-01-04,ELAB
67999cac0da2ccc8cae2f338,1.8600,1.8900,1.7700,1.8350,12662,2024-01-03,ELAB
67999cac0da2ccc8cae2f339,1.8200,1.9900,1.8200,1.8900,12088,2024-01-02,ELAB
67999cac0da2ccc8cae2f33a,1.7800,1.8500,1.7800,1.8282,9818,2023-12-29,ELAB
67999cac0da2ccc8cae2f33b,1.8300,1.8500,1.7700,1.8000,8622,2023-12-28,ELAB
67999cac0da2ccc8cae2f33c,2.0000,2.0000,1.7500,1.7980,25481,2023-12-27,ELAB
67999cac0da2ccc8cae2f33d,1.8000,1.8300,1.6201,1.7400,29618,2023-12-26,ELAB
67999cac0da2ccc8cae2f33e,1.8300,1.9500,1.5800,1.8300,41251,2023-12-22,ELAB
67999cac0da2ccc8cae2f33f,2.0000,2.0000,1.8100,1.8302,35232,2023-12-21,ELAB
67999cac0da2ccc8cae2f340,1.9300,2.0400,1.9100,1.9400,25370,2023-12-20,ELAB
67999cac0da2ccc8cae2f341,2.0400,2.1168,1.9142,2.0108,30483,2023-12-19,ELAB
67999cac0da2ccc8cae2f342,1.8700,2.1600,1.8200,1.9349,121560,2023-12-18,ELAB
67999cac0da2ccc8cae2f343,1.9500,2.4200,1.8000,1.8100,271135,2023-12-15,ELAB
67999cac0da2ccc8cae2f344,1.7400,1.9424,1.6033,1.8200,37798,2023-12-14,ELAB
67999cac0da2ccc8cae2f345,1.7300,1.8400,1.6000,1.7950,34872,2023-12-13,ELAB
67999cac0da2ccc8cae2f346,1.6200,1.9200,1.6200,1.7300,19045,2023-12-12,ELAB
67999cac0da2ccc8cae2f347,2.0000,2.0700,1.7500,1.8500,103123,2023-12-11,ELAB
67999cac0da2ccc8cae2f348,2.1300,2.4500,1.5400,2.0600,349520,2023-12-08,ELAB
67999cac0da2ccc8cae2f349,2.3600,2.8700,2.0600,2.1300,257546,2023-12-07,ELAB
67999cac0da2ccc8cae2f34a,2.2100,2.6500,2.0176,2.3600,390695,2023-12-06,ELAB
67999cac0da2ccc8cae2f34b,2.4900,2.7500,2.0400,2.2000,178011,2023-12-05,ELAB
67999cac0da2ccc8cae2f34c,2.7200,2.7499,2.3500,2.4200,173321,2023-12-04,ELAB
67999cac0da2ccc8cae2f34d,2.8000,3.0900,2.5500,2.8600,158353,2023-12-01,ELAB
67999cac0da2ccc8cae2f34e,3.3100,3.6300,2.4101,2.8100,333283,2023-11-30,ELAB
67999cac0da2ccc8cae2f34f,4.2000,4.2000,3.3000,3.5450,1145385,2023-11-29,ELAB
67999cac0da2ccc8cae2f350,4.0100,4.1500,3.7500,4.0400,343773,2023-11-28,ELAB
67999cac0da2ccc8cae2f351,3.7200,4.2442,3.4700,3.9800,633866,2023-11-27,ELAB
67999cac0da2ccc8cae2f352,3.6500,3.9300,3.5701,3.7000,86528,2023-11-24,ELAB
67999cac0da2ccc8cae2f353,3.5000,3.6800,3.3000,3.4700,201166,2023-11-22,ELAB
67999cac0da2ccc8cae2f354,4.0000,4.0000,3.1000,3.4000,730073,2023-11-21,ELAB
